י׳ תשרי,11/10/2027
יום כפור,11/10/2027
י״א תשרי,12/10/2027
י״ב תשרי,13/10/2027
י״ג תשרי,14/10/2027
י״ד תשרי,15/10/2027
ערב סוכות,15/10/2027
ט״ו תשרי,16/10/2027
חג סוכות,16/10/2027
ט״ז תשרי,17/10/2027
סוכות ב׳ (חוה״מ),17/10/2027
י״ז תשרי,18/10/2027
סוכות ג׳ (חוה״מ),18/10/2027
י״ח תשרי,19/10/2027
סוכות ד׳ (חוה״מ),19/10/2027
י״ט תשרי,20/10/2027
סוכות ה׳ (חוה״מ),20/10/2027
כ׳ תשרי,21/10/2027
סוכות ו׳ (חוה״מ),21/10/2027
כ״א תשרי,22/10/2027
סוכות ז׳ (הושענא רבה),22/10/2027
כ״ב תשרי,23/10/2027
שמיני עצרת,23/10/2027
כ״ג תשרי,24/10/2027
כ״ד תשרי,25/10/2027
כ״ה תשרי,26/10/2027
כ״ו תשרי,27/10/2027
כ״ז תשרי,28/10/2027
כ״ח תשרי,29/10/2027
כ״ט תשרי,30/10/2027
שבת מברכים חודש חשון,30/10/2027
פרשת בראשית,30/10/2027
ל׳ תשרי,31/10/2027
ראש חודש חשון,31/10/2027
א׳ חשון תשפ״ח,1/11/2027
ראש חודש חשון,1/11/2027
ב׳ חשון,2/11/2027
ג׳ חשון,3/11/2027
ד׳ חשון,4/11/2027
ה׳ חשון,5/11/2027
ו׳ חשון,6/11/2027
פרשת נח,6/11/2027
ז׳ חשון,7/11/2027
ח׳ חשון,8/11/2027
ט׳ חשון,9/11/2027
י׳ חשון,10/11/2027
י״א חשון,11/11/2027
י״ב חשון,12/11/2027
י״ג חשון,13/11/2027
פרשת לך־לך,13/11/2027
י״ד חשון,14/11/2027
ט״ו חשון,15/11/2027
ט״ז חשון,16/11/2027
י״ז חשון,17/11/2027
י״ח חשון,18/11/2027
י״ט חשון,19/11/2027
כ׳ חשון,20/11/2027
פרשת וירא,20/11/2027
כ״א חשון,21/11/2027
כ״ב חשון,22/11/2027
כ״ג חשון,23/11/2027
כ״ד חשון,24/11/2027
כ״ה חשון,25/11/2027
כ״ו חשון,26/11/2027
כ״ז חשון,27/11/2027
שבת מברכים חודש כסלו,27/11/2027
פרשת חיי שרה,27/11/2027
כ״ח חשון,28/11/2027
כ״ט חשון,29/11/2027
ל׳ חשון,30/11/2027
ראש חודש כסלו,30/11/2027
א׳ כסלו תשפ״ח,1/12/2027
ראש חודש כסלו,1/12/2027
ב׳ כסלו,2/12/2027
ג׳ כסלו,3/12/2027
ד׳ כסלו,4/12/2027
פרשת תולדות,4/12/2027
ה׳ כסלו,5/12/2027
ו׳ כסלו,6/12/2027
ז׳ כסלו,7/12/2027
ח׳ כסלו,8/12/2027
ט׳ כסלו,9/12/2027
י׳ כסלו,10/12/2027
י״א כסלו,11/12/2027
פרשת ויצא,11/12/2027
י״ב כסלו,12/12/2027
י״ג כסלו,13/12/2027
י״ד כסלו,14/12/2027
ט״ו כסלו,15/12/2027
ט״ז כסלו,16/12/2027
י״ז כסלו,17/12/2027
י״ח כסלו,18/12/2027
פרשת וישלח,18/12/2027
י״ט כסלו,19/12/2027
כ׳ כסלו,20/12/2027
כ״א כסלו,21/12/2027
כ״ב כסלו,22/12/2027
כ״ג כסלו,23/12/2027
כ״ד כסלו,24/12/2027
חנוכה: א׳ נר,24/12/2027
כ״ה כסלו,25/12/2027
חנוכה: ב׳ ,25/12/2027
שבת מברכים חודש טבת,25/12/2027
פרשת וישב,25/12/2027
כ״ו כסלו,26/12/2027
חנוכה: ג׳ ,26/12/2027
כ״ז כסלו,27/12/2027
חנוכה: ד׳ ,27/12/2027
כ״ח כסלו,28/12/2027
חנוכה: ה׳ ,28/12/2027
כ״ט כסלו,29/12/2027
חנוכה: ו׳ ,29/12/2027
ל׳ כסלו,30/12/2027
חנוכה: ז׳ ,30/12/2027
ראש חודש טבת,30/12/2027
א׳ טבת תשפ״ח,31/12/2027
חנוכה: ח׳ ,31/12/2027
ראש חודש טבת,31/12/2027
ב׳ טבת,1/1/2028
חנוכה: יום ח׳,1/1/2028
פרשת מקץ,1/1/2028
ג׳ טבת,2/1/2028
ד׳ טבת,3/1/2028
ה׳ טבת,4/1/2028
ו׳ טבת,5/1/2028
ז׳ טבת,6/1/2028
ח׳ טבת,7/1/2028
ט׳ טבת,8/1/2028
פרשת ויגש,8/1/2028
י׳ טבת,9/1/2028
עשרה בטבת,9/1/2028
י״א טבת,10/1/2028
י״ב טבת,11/1/2028
י״ג טבת,12/1/2028
י״ד טבת,13/1/2028
ט״ו טבת,14/1/2028
ט״ז טבת,15/1/2028
פרשת ויחי,15/1/2028
י״ז טבת,16/1/2028
י״ח טבת,17/1/2028
י״ט טבת,18/1/2028
כ׳ טבת,19/1/2028
כ״א טבת,20/1/2028
כ״ב טבת,21/1/2028
כ״ג טבת,22/1/2028
שבת מברכים חודש שבט,22/1/2028
פרשת שמות,22/1/2028
כ״ד טבת,23/1/2028
כ״ה טבת,24/1/2028
כ״ו טבת,25/1/2028
כ״ז טבת,26/1/2028
כ״ח טבת,27/1/2028
כ״ט טבת,28/1/2028
א׳ שבט תשפ״ח,29/1/2028
ראש חודש שבט,29/1/2028
פרשת וארא,29/1/2028
ב׳ שבט,30/1/2028
ג׳ שבט,31/1/2028
ד׳ שבט,1/2/2028
ה׳ שבט,2/2/2028
ו׳ שבט,3/2/2028
ז׳ שבט,4/2/2028
ח׳ שבט,5/2/2028
פרשת בא,5/2/2028
ט׳ שבט,6/2/2028
י׳ שבט,7/2/2028
י״א שבט,8/2/2028
י״ב שבט,9/2/2028
י״ג שבט,10/2/2028
י״ד שבט,11/2/2028
ט״ו שבט,12/2/2028
טו בשבט,12/2/2028
שבת שירה,12/2/2028
פרשת בשלח,12/2/2028
ט״ז שבט,13/2/2028
י״ז שבט,14/2/2028
י״ח שבט,15/2/2028
י״ט שבט,16/2/2028
כ׳ שבט,17/2/2028
כ״א שבט,18/2/2028
כ״ב שבט,19/2/2028
פרשת יתרו,19/2/2028
כ״ג שבט,20/2/2028
כ״ד שבט,21/2/2028
כ״ה שבט,22/2/2028
כ״ו שבט,23/2/2028
כ״ז שבט,24/2/2028
כ״ח שבט,25/2/2028
כ״ט שבט,26/2/2028
שבת שקלים,26/2/2028
שבת מברכים חודש אדר,26/2/2028
פרשת משפטים,26/2/2028
ל׳ שבט,27/2/2028
ראש חודש אדר,27/2/2028
א׳ אדר תשפ״ח,28/2/2028
ראש חודש אדר,28/2/2028
ב׳ אדר,29/2/2028
ג׳ אדר,1/3/2028
ד׳ אדר,2/3/2028
ה׳ אדר,3/3/2028
ו׳ אדר,4/3/2028
פרשת תרומה,4/3/2028
ז׳ אדר,5/3/2028
ח׳ אדר,6/3/2028
ט׳ אדר,7/3/2028
י׳ אדר,8/3/2028
י״א אדר,9/3/2028
י״ב אדר,10/3/2028
י״ג אדר,11/3/2028
שבת זכור,11/3/2028
ערב פורים,11/3/2028
פרשת תצוה,11/3/2028
י״ד אדר,12/3/2028
פורים,12/3/2028
ט״ו אדר,13/3/2028
שושן פורים,13/3/2028
ט״ז אדר,14/3/2028
י״ז אדר,15/3/2028
י״ח אדר,16/3/2028
י״ט אדר,17/3/2028
כ׳ אדר,18/3/2028
שבת פרה,18/3/2028
פרשת כי תשא,18/3/2028
כ״א אדר,19/3/2028
כ״ב אדר,20/3/2028
כ״ג אדר,21/3/2028
כ״ד אדר,22/3/2028
כ״ה אדר,23/3/2028
כ״ו אדר,24/3/2028
כ״ז אדר,25/3/2028
שבת החדש,25/3/2028
שבת מברכים חודש ניסן,25/3/2028
פרשת ויקהל-פקודי,25/3/2028
כ״ח אדר,26/3/2028
כ״ט אדר,27/3/2028
א׳ ניסן תשפ״ח,28/3/2028
ראש חודש ניסן,28/3/2028
ב׳ ניסן,29/3/2028
ג׳ ניסן,30/3/2028
ד׳ ניסן,31/3/2028
ה׳ ניסן,1/4/2028
פרשת ויקרא,1/4/2028
ו׳ ניסן,2/4/2028
ז׳ ניסן,3/4/2028
ח׳ ניסן,4/4/2028
ט׳ ניסן,5/4/2028
י׳ ניסן,6/4/2028
י״א ניסן,7/4/2028
י״ב ניסן,8/4/2028
שבת הגדול,8/4/2028
פרשת צו,8/4/2028
י״ג ניסן,9/4/2028
י״ד ניסן,10/4/2028
ערב פסח,10/4/2028
ט״ו ניסן,11/4/2028
פסח א׳,11/4/2028
ט״ז ניסן,12/4/2028
פסח ב׳ (חוה״מ),12/4/2028
י״ז ניסן,13/4/2028
פסח ג׳ (חוה״מ),13/4/2028
י״ח ניסן,14/4/2028
פסח ד׳ (חוה״מ),14/4/2028
י״ט ניסן,15/4/2028
פסח ה׳ (חוה״מ),15/4/2028
כ׳ ניסן,16/4/2028
פסח ו׳ (חוה״מ),16/4/2028
כ״א ניסן,17/4/2028
פסח ז׳,17/4/2028
כ״ב ניסן,18/4/2028
כ״ג ניסן,19/4/2028
כ״ד ניסן,20/4/2028
כ״ה ניסן,21/4/2028
כ״ו ניסן,22/4/2028
שבת מברכים חודש אייר,22/4/2028
פרשת שמיני,22/4/2028
כ״ז ניסן,23/4/2028
כ״ח ניסן,24/4/2028
יום השואה,24/4/2028
כ״ט ניסן,25/4/2028
ל׳ ניסן,26/4/2028
ראש חודש אייר,26/4/2028
א׳ אייר תשפ״ח,27/4/2028
ראש חודש אייר,27/4/2028
ב׳ אייר,28/4/2028
ג׳ אייר,29/4/2028
פרשת תזריע-מצרע,29/4/2028
ד׳ אייר,30/4/2028
ה׳ אייר,1/5/2028
יום הזכרון,1/5/2028
ו׳ אייר,2/5/2028
יום העצמאות,2/5/2028
ז׳ אייר,3/5/2028
ח׳ אייר,4/5/2028
ט׳ אייר,5/5/2028
י׳ אייר,6/5/2028
פרשת אחרי מות-קדשים,6/5/2028
י״א אייר,7/5/2028
י״ב אייר,8/5/2028
י״ג אייר,9/5/2028
י״ד אייר,10/5/2028
ט״ו אייר,11/5/2028
ט״ז אייר,12/5/2028
י״ז אייר,13/5/2028
פרשת אמור,13/5/2028
י״ח אייר,14/5/2028
ל״ג בעומר,14/5/2028
י״ט אייר,15/5/2028
כ׳ אייר,16/5/2028
כ״א אייר,17/5/2028
כ״ב אייר,18/5/2028
כ״ג אייר,19/5/2028
כ״ד אייר,20/5/2028
שבת מברכים חודש סיון,20/5/2028
פרשת בהר-בחקתי,20/5/2028
כ״ה אייר,21/5/2028
כ״ו אייר,22/5/2028
כ״ז אייר,23/5/2028
כ״ח אייר,24/5/2028
יום ירושלים,24/5/2028
כ״ט אייר,25/5/2028
א׳ סיון תשפ״ח,26/5/2028
ראש חודש סיון,26/5/2028
ב׳ סיון,27/5/2028
פרשת במדבר,27/5/2028
ג׳ סיון,28/5/2028
ד׳ סיון,29/5/2028
ה׳ סיון,30/5/2028
ערב שבועות,30/5/2028
ו׳ סיון,31/5/2028
שבועות,31/5/2028
ז׳ סיון,1/6/2028
ח׳ סיון,2/6/2028
ט׳ סיון,3/6/2028
פרשת נשא,3/6/2028
י׳ סיון,4/6/2028
י״א סיון,5/6/2028
י״ב סיון,6/6/2028
י״ג סיון,7/6/2028
י״ד סיון,8/6/2028
ט״ו סיון,9/6/2028
ט״ז סיון,10/6/2028
פרשת בהעלתך,10/6/2028
י״ז סיון,11/6/2028
י״ח סיון,12/6/2028
י״ט סיון,13/6/2028
כ׳ סיון,14/6/2028
כ״א סיון,15/6/2028
כ״ב סיון,16/6/2028
כ״ג סיון,17/6/2028
שבת מברכים חודש תמוז,17/6/2028
פרשת שלח־לך,17/6/2028
כ״ד סיון,18/6/2028
כ״ה סיון,19/6/2028
כ״ו סיון,20/6/2028
כ״ז סיון,21/6/2028
כ״ח סיון,22/6/2028
כ״ט סיון,23/6/2028
ל׳ סיון,24/6/2028
ראש חודש תמוז,24/6/2028
פרשת קורח,24/6/2028
א׳ תמוז תשפ״ח,25/6/2028
ראש חודש תמוז,25/6/2028
ב׳ תמוז,26/6/2028
ג׳ תמוז,27/6/2028
ד׳ תמוז,28/6/2028
ה׳ תמוז,29/6/2028
ו׳ תמוז,30/6/2028
ז׳ תמוז,1/7/2028
פרשת חקת,1/7/2028
ח׳ תמוז,2/7/2028
ט׳ תמוז,3/7/2028
י׳ תמוז,4/7/2028
י״א תמוז,5/7/2028
י״ב תמוז,6/7/2028
י״ג תמוז,7/7/2028
י״ד תמוז,8/7/2028
פרשת בלק,8/7/2028
ט״ו תמוז,9/7/2028
ט״ז תמוז,10/7/2028
י״ז תמוז,11/7/2028
צום תמוז,11/7/2028
י״ח תמוז,12/7/2028
י״ט תמוז,13/7/2028
כ׳ תמוז,14/7/2028
כ״א תמוז,15/7/2028
פרשת פינחס,15/7/2028
כ״ב תמוז,16/7/2028
כ״ג תמוז,17/7/2028
כ״ד תמוז,18/7/2028
כ״ה תמוז,19/7/2028
כ״ו תמוז,20/7/2028
כ״ז תמוז,21/7/2028
כ״ח תמוז,22/7/2028
שבת מברכים חודש אב,22/7/2028
פרשת מטות-מסעי,22/7/2028
כ״ט תמוז,23/7/2028
א׳ אב תשפ״ח,24/7/2028
ראש חודש אב,24/7/2028
ב׳ אב,25/7/2028
ג׳ אב,26/7/2028
ד׳ אב,27/7/2028
ה׳ אב,28/7/2028
ו׳ אב,29/7/2028
שבת חזון,29/7/2028
פרשת דברים,29/7/2028
ז׳ אב,30/7/2028
ח׳ אב,31/7/2028
ערב תשעה באב,31/7/2028
ט׳ אב,1/8/2028
תשעה באב,1/8/2028
י׳ אב,2/8/2028
י״א אב,3/8/2028
י״ב אב,4/8/2028
י״ג אב,5/8/2028
שבת נחמו,5/8/2028
פרשת ואתחנן,5/8/2028
י״ד אב,6/8/2028
ט״ו אב,7/8/2028
טו באב,7/8/2028
ט״ז אב,8/8/2028
י״ז אב,9/8/2028
י״ח אב,10/8/2028
י״ט אב,11/8/2028
כ׳ אב,12/8/2028
פרשת עקב,12/8/2028
כ״א אב,13/8/2028
כ״ב אב,14/8/2028
כ״ג אב,15/8/2028
כ״ד אב,16/8/2028
כ״ה אב,17/8/2028
כ״ו אב,18/8/2028
כ״ז אב,19/8/2028
שבת מברכים חודש אלול,19/8/2028
פרשת ראה,19/8/2028
כ״ח אב,20/8/2028
כ״ט אב,21/8/2028
ל׳ אב,22/8/2028
ראש חודש אלול,22/8/2028
א׳ אלול תשפ״ח,23/8/2028
ראש חודש אלול,23/8/2028
ב׳ אלול,24/8/2028
ג׳ אלול,25/8/2028
ד׳ אלול,26/8/2028
פרשת שופטים,26/8/2028
ה׳ אלול,27/8/2028
ו׳ אלול,28/8/2028
ז׳ אלול,29/8/2028
ח׳ אלול,30/8/2028
ט׳ אלול,31/8/2028
י׳ אלול,1/9/2028
י״א אלול,2/9/2028
פרשת כי־תצא,2/9/2028
י״ב אלול,3/9/2028
י״ג אלול,4/9/2028
י״ד אלול,5/9/2028
ט״ו אלול,6/9/2028
ט״ז אלול,7/9/2028
י״ז אלול,8/9/2028
י״ח אלול,9/9/2028
פרשת כי־תבוא,9/9/2028
י״ט אלול,10/9/2028
כ׳ אלול,11/9/2028
כ״א אלול,12/9/2028
כ״ב אלול,13/9/2028
כ״ג אלול,14/9/2028
כ״ד אלול,15/9/2028
כ״ה אלול,16/9/2028
פרשת נצבים-וילך,16/9/2028
כ״ו אלול,17/9/2028
כ״ז אלול,18/9/2028
כ״ח אלול,19/9/2028
כ״ט אלול,20/9/2028
ערב ראש השנה,20/9/2028
א׳ תשרי תשפ״ט,21/9/2028
ראש השנה 5789,21/9/2028
ב׳ תשרי,22/9/2028
ראש השנה ב׳,22/9/2028
ג׳ תשרי,23/9/2028
שבת שובה,23/9/2028
פרשת האזינו,23/9/2028
ד׳ תשרי,24/9/2028
צום גדליה,24/9/2028
ה׳ תשרי,25/9/2028
ו׳ תשרי,26/9/2028
ז׳ תשרי,27/9/2028
ח׳ תשרי,28/9/2028
ט׳ תשרי,29/9/2028
ערב יום כפור,29/9/2028
י׳ תשרי,30/9/2028
יום כפור,30/9/2028
י״א תשרי,1/10/2028
י״ב תשרי,2/10/2028
י״ג תשרי,3/10/2028
י״ד תשרי,4/10/2028
ערב סוכות,4/10/2028
ט״ו תשרי,5/10/2028
חג סוכות,5/10/2028
ט״ז תשרי,6/10/2028
סוכות ב׳ (חוה״מ),6/10/2028
י״ז תשרי,7/10/2028
סוכות ג׳ (חוה״מ),7/10/2028
י״ח תשרי,8/10/2028
סוכות ד׳ (חוה״מ),8/10/2028
י״ט תשרי,9/10/2028
סוכות ה׳ (חוה״מ),9/10/2028
כ׳ תשרי,10/10/2028
סוכות ו׳ (חוה״מ),10/10/2028
כ״א תשרי,11/10/2028
סוכות ז׳ (הושענא רבה),11/10/2028
כ״ב תשרי,12/10/2028
שמיני עצרת,12/10/2028
כ״ג תשרי,13/10/2028
כ״ד תשרי,14/10/2028
שבת מברכים חודש חשון,14/10/2028
פרשת בראשית,14/10/2028
כ״ה תשרי,15/10/2028
כ״ו תשרי,16/10/2028
כ״ז תשרי,17/10/2028
כ״ח תשרי,18/10/2028
כ״ט תשרי,19/10/2028
ל׳ תשרי,20/10/2028
ראש חודש חשון,20/10/2028
א׳ חשון תשפ״ט,21/10/2028
ראש חודש חשון,21/10/2028
פרשת נח,21/10/2028
ב׳ חשון,22/10/2028
ג׳ חשון,23/10/2028
ד׳ חשון,24/10/2028
ה׳ חשון,25/10/2028
ו׳ חשון,26/10/2028
ז׳ חשון,27/10/2028
ח׳ חשון,28/10/2028
פרשת לך־לך,28/10/2028
ט׳ חשון,29/10/2028
י׳ חשון,30/10/2028
י״א חשון,31/10/2028
י״ב חשון,1/11/2028
י״ג חשון,2/11/2028
י״ד חשון,3/11/2028
ט״ו חשון,4/11/2028
פרשת וירא,4/11/2028
ט״ז חשון,5/11/2028
י״ז חשון,6/11/2028
י״ח חשון,7/11/2028
י״ט חשון,8/11/2028
כ׳ חשון,9/11/2028
כ״א חשון,10/11/2028
כ״ב חשון,11/11/2028
פרשת חיי שרה,11/11/2028
כ״ג חשון,12/11/2028
כ״ד חשון,13/11/2028
כ״ה חשון,14/11/2028
כ״ו חשון,15/11/2028
כ״ז חשון,16/11/2028
כ״ח חשון,17/11/2028
כ״ט חשון,18/11/2028
שבת מברכים חודש כסלו,18/11/2028
פרשת תולדות,18/11/2028
א׳ כסלו תשפ״ט,19/11/2028
ראש חודש כסלו,19/11/2028
ב׳ כסלו,20/11/2028
ג׳ כסלו,21/11/2028
ד׳ כסלו,22/11/2028
ה׳ כסלו,23/11/2028
ו׳ כסלו,24/11/2028
ז׳ כסלו,25/11/2028
פרשת ויצא,25/11/2028
ח׳ כסלו,26/11/2028
ט׳ כסלו,27/11/2028
י׳ כסלו,28/11/2028
י״א כסלו,29/11/2028
י״ב כסלו,30/11/2028
י״ג כסלו,1/12/2028
י״ד כסלו,2/12/2028
פרשת וישלח,2/12/2028
ט״ו כסלו,3/12/2028
ט״ז כסלו,4/12/2028
י״ז כסלו,5/12/2028
י״ח כסלו,6/12/2028
י״ט כסלו,7/12/2028
כ׳ כסלו,8/12/2028
כ״א כסלו,9/12/2028
פרשת וישב,9/12/2028
כ״ב כסלו,10/12/2028
כ״ג כסלו,11/12/2028
כ״ד כסלו,12/12/2028
חנוכה: א׳ נר,12/12/2028
כ״ה כסלו,13/12/2028
חנוכה: ב׳ ,13/12/2028
כ״ו כסלו,14/12/2028
חנוכה: ג׳ ,14/12/2028
כ״ז כסלו,15/12/2028
חנוכה: ד׳ ,15/12/2028
כ״ח כסלו,16/12/2028
חנוכה: ה׳ ,16/12/2028
שבת מברכים חודש טבת,16/12/2028
פרשת מקץ,16/12/2028
כ״ט כסלו,17/12/2028
חנוכה: ו׳ ,17/12/2028
ל׳ כסלו,18/12/2028
חנוכה: ז׳ ,18/12/2028
ראש חודש טבת,18/12/2028
א׳ טבת תשפ״ט,19/12/2028
חנוכה: ח׳ ,19/12/2028
ראש חודש טבת,19/12/2028
ב׳ טבת,20/12/2028
חנוכה: יום ח׳,20/12/2028
ג׳ טבת,21/12/2028
ד׳ טבת,22/12/2028
ה׳ טבת,23/12/2028
פרשת ויגש,23/12/2028
ו׳ טבת,24/12/2028
ז׳ טבת,25/12/2028
ח׳ טבת,26/12/2028
ט׳ טבת,27/12/2028
י׳ טבת,28/12/2028
עשרה בטבת,28/12/2028
י״א טבת,29/12/2028
י״ב טבת,30/12/2028
פרשת ויחי,30/12/2028
י״ג טבת,31/12/2028
י״ד טבת,1/1/2029
ט״ו טבת,2/1/2029
ט״ז טבת,3/1/2029
י״ז טבת,4/1/2029
י״ח טבת,5/1/2029
י״ט טבת,6/1/2029
פרשת שמות,6/1/2029
כ׳ טבת,7/1/2029
כ״א טבת,8/1/2029
כ״ב טבת,9/1/2029
כ״ג טבת,10/1/2029
כ״ד טבת,11/1/2029
כ״ה טבת,12/1/2029
כ״ו טבת,13/1/2029
שבת מברכים חודש שבט,13/1/2029
פרשת וארא,13/1/2029
כ״ז טבת,14/1/2029
כ״ח טבת,15/1/2029
כ״ט טבת,16/1/2029
א׳ שבט תשפ״ט,17/1/2029
ראש חודש שבט,17/1/2029
ב׳ שבט,18/1/2029
ג׳ שבט,19/1/2029
ד׳ שבט,20/1/2029
פרשת בא,20/1/2029
ה׳ שבט,21/1/2029
ו׳ שבט,22/1/2029
ז׳ שבט,23/1/2029
ח׳ שבט,24/1/2029
ט׳ שבט,25/1/2029
י׳ שבט,26/1/2029
י״א שבט,27/1/2029
שבת שירה,27/1/2029
פרשת בשלח,27/1/2029
י״ב שבט,28/1/2029
י״ג שבט,29/1/2029
י״ד שבט,30/1/2029
ט״ו שבט,31/1/2029
טו בשבט,31/1/2029
ט״ז שבט,1/2/2029
י״ז שבט,2/2/2029
י״ח שבט,3/2/2029
פרשת יתרו,3/2/2029
י״ט שבט,4/2/2029
כ׳ שבט,5/2/2029
כ״א שבט,6/2/2029
כ״ב שבט,7/2/2029
כ״ג שבט,8/2/2029
כ״ד שבט,9/2/2029
כ״ה שבט,10/2/2029
שבת שקלים,10/2/2029
שבת מברכים חודש אדר,10/2/2029
פרשת משפטים,10/2/2029
כ״ו שבט,11/2/2029
כ״ז שבט,12/2/2029
כ״ח שבט,13/2/2029
כ״ט שבט,14/2/2029
ל׳ שבט,15/2/2029
ראש חודש אדר,15/2/2029
א׳ אדר תשפ״ט,16/2/2029
ראש חודש אדר,16/2/2029
ב׳ אדר,17/2/2029
פרשת תרומה,17/2/2029
ג׳ אדר,18/2/2029
ד׳ אדר,19/2/2029
ה׳ אדר,20/2/2029
ו׳ אדר,21/2/2029
ז׳ אדר,22/2/2029
ח׳ אדר,23/2/2029
ט׳ אדר,24/2/2029
שבת זכור,24/2/2029
פרשת תצוה,24/2/2029
י׳ אדר,25/2/2029
י״א אדר,26/2/2029
י״ב אדר,27/2/2029
י״ג אדר,28/2/2029
ערב פורים,28/2/2029
י״ד אדר,1/3/2029
פורים,1/3/2029
ט״ו אדר,2/3/2029
שושן פורים,2/3/2029
ט״ז אדר,3/3/2029
פרשת כי תשא,3/3/2029
י״ז אדר,4/3/2029
י״ח אדר,5/3/2029
י״ט אדר,6/3/2029
כ׳ אדר,7/3/2029
כ״א אדר,8/3/2029
כ״ב אדר,9/3/2029
כ״ג אדר,10/3/2029
שבת פרה,10/3/2029
שבת מברכים חודש ניסן,10/3/2029
פרשת ויקהל-פקודי,10/3/2029
כ״ד אדר,11/3/2029
כ״ה אדר,12/3/2029
כ״ו אדר,13/3/2029
כ״ז אדר,14/3/2029
כ״ח אדר,15/3/2029
כ״ט אדר,16/3/2029
א׳ ניסן תשפ״ט,17/3/2029
שבת החדש,17/3/2029
ראש חודש ניסן,17/3/2029
פרשת ויקרא,17/3/2029
ב׳ ניסן,18/3/2029
ג׳ ניסן,19/3/2029
ד׳ ניסן,20/3/2029
ה׳ ניסן,21/3/2029
ו׳ ניסן,22/3/2029
ז׳ ניסן,23/3/2029
ח׳ ניסן,24/3/2029
שבת הגדול,24/3/2029
פרשת צו,24/3/2029
ט׳ ניסן,25/3/2029
י׳ ניסן,26/3/2029
י״א ניסן,27/3/2029
י״ב ניסן,28/3/2029
י״ג ניסן,29/3/2029
י״ד ניסן,30/3/2029
ערב פסח,30/3/2029
ט״ו ניסן,31/3/2029
פסח א׳,31/3/2029
ט״ז ניסן,1/4/2029
פסח ב׳ (חוה״מ),1/4/2029
י״ז ניסן,2/4/2029
פסח ג׳ (חוה״מ),2/4/2029
י״ח ניסן,3/4/2029
פסח ד׳ (חוה״מ),3/4/2029
י״ט ניסן,4/4/2029
פסח ה׳ (חוה״מ),4/4/2029
כ׳ ניסן,5/4/2029
פסח ו׳ (חוה״מ),5/4/2029
כ״א ניסן,6/4/2029
פסח ז׳,6/4/2029
כ״ב ניסן,7/4/2029
פרשת שמיני,7/4/2029
כ״ג ניסן,8/4/2029
כ״ד ניסן,9/4/2029
כ״ה ניסן,10/4/2029
כ״ו ניסן,11/4/2029
כ״ז ניסן,12/4/2029
יום השואה,12/4/2029
כ״ח ניסן,13/4/2029
כ״ט ניסן,14/4/2029
שבת מברכים חודש אייר,14/4/2029
פרשת תזריע-מצרע,14/4/2029
ל׳ ניסן,15/4/2029
ראש חודש אייר,15/4/2029
א׳ אייר תשפ״ט,16/4/2029
ראש חודש אייר,16/4/2029
ב׳ אייר,17/4/2029
ג׳ אייר,18/4/2029
יום הזכרון,18/4/2029
ד׳ אייר,19/4/2029
יום העצמאות,19/4/2029
ה׳ אייר,20/4/2029
ו׳ אייר,21/4/2029
פרשת אחרי מות-קדשים,21/4/2029
ז׳ אייר,22/4/2029
ח׳ אייר,23/4/2029
ט׳ אייר,24/4/2029
י׳ אייר,25/4/2029
י״א אייר,26/4/2029
י״ב אייר,27/4/2029
י״ג אייר,28/4/2029
פרשת אמור,28/4/2029
י״ד אייר,29/4/2029
ט״ו אייר,30/4/2029
ט״ז אייר,1/5/2029
י״ז אייר,2/5/2029
י״ח אייר,3/5/2029
ל״ג בעומר,3/5/2029
י״ט אייר,4/5/2029
כ׳ אייר,5/5/2029
פרשת בהר,5/5/2029
כ״א אייר,6/5/2029
כ״ב אייר,7/5/2029
כ״ג אייר,8/5/2029
כ״ד אייר,9/5/2029
כ״ה אייר,10/5/2029
כ״ו אייר,11/5/2029
כ״ז אייר,12/5/2029
שבת מברכים חודש סיון,12/5/2029
פרשת בחקתי,12/5/2029
כ״ח אייר,13/5/2029
יום ירושלים,13/5/2029
כ״ט אייר,14/5/2029
א׳ סיון תשפ״ט,15/5/2029
ראש חודש סיון,15/5/2029
ב׳ סיון,16/5/2029
ג׳ סיון,17/5/2029
ד׳ סיון,18/5/2029
ה׳ סיון,19/5/2029
ערב שבועות,19/5/2029
פרשת במדבר,19/5/2029
ו׳ סיון,20/5/2029
שבועות,20/5/2029
ז׳ סיון,21/5/2029
ח׳ סיון,22/5/2029
ט׳ סיון,23/5/2029
י׳ סיון,24/5/2029
י״א סיון,25/5/2029
י״ב סיון,26/5/2029
פרשת נשא,26/5/2029
י״ג סיון,27/5/2029
י״ד סיון,28/5/2029
ט״ו סיון,29/5/2029
ט״ז סיון,30/5/2029
י״ז סיון,31/5/2029
י״ח סיון,1/6/2029
י״ט סיון,2/6/2029
פרשת בהעלתך,2/6/2029
כ׳ סיון,3/6/2029
כ״א סיון,4/6/2029
כ״ב סיון,5/6/2029
כ״ג סיון,6/6/2029
כ״ד סיון,7/6/2029
כ״ה סיון,8/6/2029
כ״ו סיון,9/6/2029
שבת מברכים חודש תמוז,9/6/2029
פרשת שלח־לך,9/6/2029
כ״ז סיון,10/6/2029
כ״ח סיון,11/6/2029
כ״ט סיון,12/6/2029
ל׳ סיון,13/6/2029
ראש חודש תמוז,13/6/2029
א׳ תמוז תשפ״ט,14/6/2029
ראש חודש תמוז,14/6/2029
